MeasureCount,Transmitter,TxPower,Mode,RSSI
843,0,-4,2,-70
844,0,-4,2,-68
845,0,-4,2,-68
846,0,-4,2,-70
847,0,-4,2,-68
848,0,-4,2,-68
849,0,-4,2,-68
850,0,-4,2,-68
851,0,-4,2,-68
852,0,-4,2,-68
853,0,-4,2,-70
854,0,-4,2,-68
855,0,-4,2,-68
856,0,-4,2,-70
857,0,-4,2,-68
858,0,-4,2,-68
859,0,-4,2,-68
860,1,-4,2,-82
861,1,-4,2,-82
862,1,-4,2,-81
863,1,-4,2,-82
864,1,-4,2,-82
865,1,-4,2,-81
866,1,-4,2,-82
867,1,-4,2,-81
868,1,-4,2,-82
869,1,-4,2,-82
870,1,-4,2,-82
871,1,-4,2,-82
872,1,-4,2,-82
873,1,-4,2,-81
874,1,-4,2,-82
875,1,-4,2,-82
876,1,-4,2,-82
877,1,-4,2,-81
878,1,-4,2,-82
879,1,-4,2,-81
880,0,0,2,-64
881,0,0,2,-64
882,0,0,2,-63
883,0,0,2,-64
884,0,0,2,-64
885,0,0,2,-64
886,0,0,2,-64
887,0,0,2,-64
888,0,0,2,-64
889,0,0,2,-62
890,0,0,2,-64
891,0,0,2,-64
892,0,0,2,-64
893,0,0,2,-64
894,0,0,2,-64
895,0,0,2,-62
896,0,0,2,-64
897,0,0,2,-63
898,0,0,2,-64
899,0,0,2,-64
900,1,0,2,-78
901,1,0,2,-79
902,1,0,2,-78
903,1,0,2,-78
904,1,0,2,-79
905,1,0,2,-78
906,1,0,2,-78
907,1,0,2,-78
908,1,0,2,-78
909,1,0,2,-78
910,1,0,2,-78
911,1,0,2,-78
912,1,0,2,-78
913,1,0,2,-78
914,1,0,2,-78
915,1,0,2,-78
916,1,0,2,-78
917,1,0,2,-78
918,1,0,2,-78
919,1,0,2,-78
920,0,2,2,-61
921,0,2,2,-61
922,0,2,2,-61
923,0,2,2,-61
924,0,2,2,-61
925,0,2,2,-61
926,0,2,2,-61
927,0,2,2,-61
928,0,2,2,-61
929,0,2,2,-60
930,0,2,2,-61
931,0,2,2,-61
932,0,2,2,-61
933,0,2,2,-60
934,0,2,2,-61
935,0,2,2,-61
936,0,2,2,-60
937,0,2,2,-61
938,0,2,2,-60
939,0,2,2,-61
940,1,2,2,-74
941,1,2,2,-74
942,1,2,2,-74
943,1,2,2,-74
944,1,2,2,-74
945,1,2,2,-74
946,1,2,2,-74
947,1,2,2,-74
948,1,2,2,-74
949,1,2,2,-74
950,1,2,2,-74
951,1,2,2,-74
952,1,2,2,-74
953,1,2,2,-74
954,1,2,2,-74
955,1,2,2,-74
956,1,2,2,-74
957,1,2,2,-74
958,1,2,2,-74
959,1,2,2,-74
960,0,3,2,-60
961,0,3,2,-60
962,0,3,2,-60
963,0,3,2,-60
964,0,3,2,-60
965,0,3,2,-60
966,0,3,2,-63
967,0,3,2,-60
968,0,3,2,-60
969,0,3,2,-60
970,0,3,2,-60
971,0,3,2,-60
972,0,3,2,-60
973,0,3,2,-60
974,0,3,2,-60
975,0,3,2,-60
976,0,3,2,-60
977,0,3,2,-60
978,0,3,2,-60
979,0,3,2,-60
980,1,3,2,-73
981,1,3,2,-73
982,1,3,2,-73
983,1,3,2,-73
984,1,3,2,-73
985,1,3,2,-73
986,1,3,2,-73
987,1,3,2,-73
988,1,3,2,-73
989,1,3,2,-73
990,1,3,2,-73
991,1,3,2,-73
992,1,3,2,-73
993,1,3,2,-73
994,1,3,2,-73
995,1,3,2,-73
996,1,3,2,-73
997,1,3,2,-73
998,1,3,2,-73
999,1,3,2,-73
1000,0,4,2,-60
1001,0,4,2,-60
1002,0,4,2,-59
1003,0,4,2,-62
1004,0,4,2,-60
1005,0,4,2,-60
1006,0,4,2,-62
1007,0,4,2,-60
1008,0,4,2,-60
1009,0,4,2,-62
1010,0,4,2,-60
1011,0,4,2,-60
1012,0,4,2,-60
1013,0,4,2,-60
1014,0,4,2,-59
1015,0,4,2,-60
1016,0,4,2,-60
1017,0,4,2,-60
1018,0,4,2,-62
1019,0,4,2,-62
1020,1,4,2,-73
1021,1,4,2,-72
1022,1,4,2,-73
1023,1,4,2,-72
1024,1,4,2,-72
1025,1,4,2,-72
